Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,XXL,,No Slip,,,DR-8615A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kanami-botanical-linen-dress-ivory-dr-8615a,,,,,,,,,XXL,,Add Slip + INR 1600,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,Niko Handloom Linen Dress - Blush,<p>Our favourite sleeveless summer dress with a handwoven two coloured woven stripe accented with a soft metallic yarn vertical stripe. Can be worn as a dress and pairs beautifully with tapered or flared pants.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,Add Slip,No Slip,,,DR-4005A-Blush-XS--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/23-4.jpg?v=1705821546,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,XS,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/23-2.jpg?v=1705821546,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,S,,No Slip,,,DR-4005A-Blush-S--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/23-1.jpg?v=1705821546,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,S,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/23-3.jpg?v=1705821546,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,M,,No Slip,,,DR-4005A-Blush-M--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,M,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,L,,No Slip,,,DR-4005A-Blush-L--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,L,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,XL,,No Slip,,,DR-4005A-Blush-XL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,XL,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,XXL,,No Slip,,,DR-4005A-Blush-XXL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-blush-dr-4005a-blush,,,,,,,,,XXL,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,Niko Handloom Linen Dress - Ivory,<p>Our favourite sleeveless summer dress with a handwoven two coloured woven stripe accented with a soft metallic yarn vertical stripe. Can be worn as a dress and pairs beautifully with tapered or flared pants.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,Add Slip,No Slip,,,DR-4005B-Ivory-XS--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/19-4.jpg?v=1705821540,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,XS,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/19-3.jpg?v=1705821540,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,S,,No Slip,,,DR-4005B-Ivory-S--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/19-1.jpg?v=1705821540,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,S,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/19-2.jpg?v=1705821540,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,M,,No Slip,,,DR-4005B-Ivory-M--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/18-4.jpg?v=1705821540,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,M,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,L,,No Slip,,,DR-4005B-Ivory-L--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,L,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,XL,,No Slip,,,DR-4005B-Ivory-XL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,XL,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,XXL,,No Slip,,,DR-4005B-Ivory-XXL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
niko-handloom-linen-dress-ivory-dr-4005b-ivory,,,,,,,,,XXL,,Add Slip + INR 1900,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-lavender-dr-9012b,Kiri Signature Linen Dress - Lavender,"<p>Soft handloom metallic linen dress with boat neck, pockets, subtle gathers at the waist and half sleeves finished with self-woven pop-colored selvedge at the hem and sleeves. Perfect for an outdoor get-together or a relaxed evening look.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9012B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard5.jpg?v=1705821531,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kiri-signature-linen-dress-lavender-dr-9012b,,,,,,,,,S,,,,,DR-9012B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard7.jpg?v=1705821531,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-lavender-dr-9012b,,,,,,,,,M,,,,,DR-9012B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard4.jpg?v=1705821531,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-lavender-dr-9012b,,,,,,,,,L,,,,,DR-9012B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard6.jpg?v=1705821531,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-lavender-dr-9012b,,,,,,,,,XL,,,,,DR-9012B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard2.jpg?v=1705821531,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-lavender-dr-9012b,,,,,,,,,XXL,,,,,DR-9012B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard3.jpg?v=1705821531,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,Zaina Metallic Wrap Dress - Black,"<p>A classic forever wrap dress in our signature soft hand-woven metallic linen with a pop coloured selvedge, full sleeves, light gathers and adjustable brass buttons.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9010A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard1.jpg?v=1705821513,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,S,,,,,DR-9010A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard36.jpg?v=1705821513,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,M,,,,,DR-9010A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard2.jpg?v=1705821513,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,L,,,,,DR-9010A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard7.jpg?v=1705821513,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,XL,,,,,DR-9010A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard6.jpg?v=1705821513,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,XXL,,,,,DR-9010A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard5.jpg?v=1705821513,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard4.jpg?v=1705821514,7,,,,,,,,,,,,,,,,,,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/BlackArtboard55.jpg?v=1705821514,8,,,,,,,,,,,,,,,,,,,,,,,,,,
zaina-metallic-wrap-dress-black-dr-9010a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard3.jpg?v=1705821514,9,,,,,,,,,,,,,,,,,,,,,,,,,,
rachida-hand-embroidered-dress-byzantium-dr-8312a,Rachida Hand-Embroidered Dress - Byzantium,<p>A statement boat-neck hand-embroidered dress handcrafted in our bespoke handloom linen fabric with a metallic handwoven border at the hem and 3/4th bell sleeves.</p>,SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,,,,,DR-8312A-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture1085.jpg?v=1705821490,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
rachida-hand-embroidered-dress-byzantium-dr-8312a,,,,,,,,,S,,,,,DR-8312A-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/artboard_2_1.png?v=1705821490,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-byzantium-dr-8312a,,,,,,,,,M,,,,,DR-8312A-M,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/artboard_1_2.jpg?v=1705821490,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-byzantium-dr-8312a,,,,,,,,,L,,,,,DR-8312A-L,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture1089.jpg?v=1705821490,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-byzantium-dr-8312a,,,,,,,,,XL,,,,,DR-8312A-XL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture1081.jpg?v=1705821490,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-byzantium-dr-8312a,,,,,,,,,XXL,,,,,DR-8312A-XXL,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/untitled_capture1092.jpg?v=1705821490,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rachida-hand-embroidered-dress-byzantium-dr-8312a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/artboard_3_1.png?v=1705821490,7,,,,,,,,,,,,,,,,,,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,Ren Pintucked Linen Dress - Ivory,"<p>Handloom linen dress with a two coloured woven border, intricate hand-pintuck detailing in 2 coloured threads and comfortable pockets </p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,XS,Add Slip,No Slip,,,DR-4002B-Ivory -XS--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/36-4.jpg?v=1705821475,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,XS,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/36-1.jpg?v=1705821475,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,S,,No Slip,,,DR-4002B-Ivory -S--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/36-2.jpg?v=1705821475,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,S,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/36-3.jpg?v=1705821475,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,M,,No Slip,,,DR-4002B-Ivory -M--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,M,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,L,,No Slip,,,DR-4002B-Ivory -L--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,L,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,XL,,No Slip,,,DR-4002B-Ivory -XL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,XL,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,XXL,,No Slip,,,DR-4002B-Ivory -XXL--slip,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ren-pintucked-linen-dress-ivory-dr-4002b-ivory,,,,,,,,,XXL,,Add Slip + INR 1800,,,,1000,,100,deny,manual,349,1299,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-lavender-dr-9013b,Faiza Metallic Linen Dress - Lavender,"<p>A full-length tunic dress with slits, brass buttons in a concealed placket, elbow-length sleeves with cuff in our signature soft handloom metallic linen with a pop coloured selvedge. Classic and timeless, Faiza is wearable for many occasions, both formal and informal</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9013B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard8_22a61127-82b6-47cd-9d81-494b5bcf1c15.jpg?v=1705821468,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
faiza-metallic-linen-dress-lavender-dr-9013b,,,,,,,,,S,,,,,DR-9013B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard11_a4a3b324-7d84-4ce2-a291-a76a06fed6c4.jpg?v=1705821468,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-lavender-dr-9013b,,,,,,,,,M,,,,,DR-9013B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard10_1c3bf838-416a-4115-a52d-920beec15579.jpg?v=1705821468,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-lavender-dr-9013b,,,,,,,,,L,,,,,DR-9013B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard37_eaa7180d-7b78-4940-8058-7fe2d4c8e73b.jpg?v=1705821468,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-lavender-dr-9013b,,,,,,,,,XL,,,,,DR-9013B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard41_66ff9c24-ec5f-4f81-a1ea-f1af910864ba.jpg?v=1705821468,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-lavender-dr-9013b,,,,,,,,,XXL,,,,,DR-9013B,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard38_ed05be55-35e8-4920-b29b-199db4f098a8.jpg?v=1705821468,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
faiza-metallic-linen-dress-lavender-dr-9013b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/LavendrArtboard40_5bc32d03-e7ff-4cbf-9ddb-f544ce335db3.jpg?v=1705821468,7,,,,,,,,,,,,,,,,,,,,,,,,,,
kiri-signature-linen-dress-black-dr-9012a,Kiri Signature Linen Dress - Black,"<p>Soft handloom metallic linen dress with boat neck, pockets, subtle gathers at the waist and half sleeves finished with self-woven pop-colored selvedge at the hem and sleeves. Perfect for an outdoor get-together or a relaxed evening look.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Size,XS,,,,,DR-9012A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard13.jpg?v=1705821450,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
kiri-signature-linen-dress-black-dr-9012a,,,,,,,,,S,,,,,DR-9012A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard14.jpg?v=1705821450,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-black-dr-9012a,,,,,,,,,M,,,,,DR-9012A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard10.jpg?v=1705821450,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-black-dr-9012a,,,,,,,,,L,,,,,DR-9012A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard9.jpg?v=1705821450,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-black-dr-9012a,,,,,,,,,XL,,,,,DR-9012A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard11.jpg?v=1705821450,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-black-dr-9012a,,,,,,,,,XXL,,,,,DR-9012A,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard8.jpg?v=1705821450,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
kiri-signature-linen-dress-black-dr-9012a,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/Untitled-1-0Artboard12.jpg?v=1705821450,7,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,Nora Wool Dress - Rose,"<p>An A-line dress in our soft handwoven wool with a woven wool border. The Nora Dress has full sleeves, pockets, puffed sleeves and gathers at the shoulder. The dress comes with a wool belt with buckle to complete the look.</p>",SALE IS LIVE ,,Dresses,Copy AI,TRUE,Top Size,S/M,,,,,DR-9207B-XS,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/NoraDress.jpg?v=1705821432,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
nora-wool-dress-rose-dr-9207b,,,,,,,,,L/XL,,,,,DR-9207B-S,1000,,100,deny,manual,349,1299,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/40_0731.jpg?v=1705821432,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/48_0777.jpg?v=1705821432,3,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/44_0754.jpg?v=1705821432,4,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/43_0741.jpg?v=1705821432,5,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/45_0758.jpg?v=1705821432,6,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/39_0726.jpg?v=1705821432,7,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/41_0733.jpg?v=1705821432,8,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/46_0763.jpg?v=1705821432,9,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/42_0739.jpg?v=1705821432,10,,,,,,,,,,,,,,,,,,,,,,,,,,
nora-wool-dress-rose-dr-9207b,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0678/8415/5132/products/47_070.jpg?v=1705821432,11,,,,,,,,,,,,,,,,,,,,,,,,,,
